#{"t_start": 1784626413.866545, "env_id": "LunarLander-v3"}
r,l,t
116.981201,1000,183.967041
2.214941,198,184.027555
131.034586,1000,184.902678
142.040019,1000,185.380048
128.437854,1000,186.16238
141.198926,1000,187.93083
113.535097,1000,188.709202
122.136516,1000,189.328066
176.955125,1000,190.276304
168.598412,1000,190.748597
258.699412,534,191.298609
222.141828,502,191.489718
154.059914,1000,191.901135
132.745263,1000,192.775273
122.641856,1000,193.403901
235.725489,746,194.090651
145.797427,1000,194.473054
161.717251,1000,195.332952
141.127297,1000,195.839757
229.204756,375,195.981778
161.945261,1000,196.819991
262.228009,604,197.055418
-6.120463,184,197.109374
6.094441,185,197.161921
250.160862,357,197.622685
110.234879,1000,198.013238
240.695231,260,198.094462
234.763741,278,198.186676
226.580278,362,198.327774
28.545589,256,198.734738
136.707355,1000,199.154788
137.718127,1000,200.025308
176.87585,1000,200.495621
244.251964,359,200.627078
55.302728,133,200.663638
223.191478,846,201.328081
243.139821,368,201.46287
82.383625,1000,202.029088
234.090582,229,202.099271
235.232905,356,202.575653
51.061667,195,202.6301
230.109697,292,202.738358
27.359994,173,202.788145
146.938341,1000,204.56392
257.981029,316,204.99892
149.062741,1000,205.384213
132.306804,1000,206.204803
144.944995,1000,206.615088
255.889831,343,206.758874
235.443218,330,206.8714
239.58214,286,207.298587
141.883231,1000,207.746055
45.331698,140,207.784996
154.701857,1000,208.549652
71.002303,1000,209.263983
154.817053,1000,210.029593
192.16502,425,210.173184
-33.31048,290,210.263383
-24.976829,1000,210.946832
-30.887232,1000,212.100964
141.335287,1000,212.586216
-31.353792,1000,213.668184
246.011515,272,213.761953
-19.040484,1000,214.860261
17.855733,160,215.238176
276.782752,317,215.352884
-8.254333,1000,216.180945
260.494756,254,216.260603
6.271724,1000,217.544371
241.358083,245,217.620607
114.967284,1000,218.091337
45.673521,182,218.475456
148.928396,505,218.67045
200.319959,482,218.919161
-35.130644,1000,219.450783
246.710022,488,219.98448
182.160083,473,220.223788
164.534656,1000,220.626452
231.75892,277,221.058142
-13.357535,1000,221.907131
236.963192,405,222.052373
179.098469,572,224.460735
249.735436,240,224.536297
167.951333,736,225.007582
234.54877,352,225.154574
257.168559,377,225.288751
269.246598,231,225.357346
-39.864371,159,225.730708
54.53199,219,225.792471
207.132966,296,225.905152
213.850928,326,226.026997
149.60396,1000,226.397833
241.086132,674,227.042691
-24.460384,1000,227.795074
163.937143,1000,228.592658
143.85444,1000,229.086596
-28.468227,136,229.123621
28.451631,177,229.177529
122.297771,1000,230.055711
-6.650017,175,230.103565
221.786936,879,230.645478
-25.612253,1000,231.471649
-23.733378,463,231.662531
210.50104,295,231.776073
142.654098,1000,232.565405
250.988736,364,232.697011
299.171618,274,232.785484
20.826596,99,232.81199
25.293916,181,232.86379
14.800122,122,232.896165
177.222046,1000,233.695884
305.041989,774,233.995013
192.47532,384,234.129251
-28.485293,173,234.177075
263.657456,277,234.60927
233.168336,692,234.966851
250.892483,310,235.067695
226.201716,337,235.185724
142.076555,576,235.492333
225.993711,229,235.891902
165.0108,669,236.294886
256.068615,211,236.356866
257.45225,244,236.438686
242.833884,276,236.527467
110.114596,1000,237.542026
261.580336,249,237.618785
251.520068,219,237.681325
271.632899,276,237.765833
267.445447,218,237.831614
245.374424,238,237.902395
39.249899,92,237.927644
251.344133,253,238.336956
221.676748,207,238.397192
287.673863,165,238.442112
218.06577,238,238.516745
285.706849,224,238.582652
265.418719,288,238.684681
177.428294,1000,239.414558
270.930637,203,240.992003
247.186823,634,241.296032
269.878889,295,241.394216
251.584214,222,241.462245
